run set,number of matches,winning result,game master balance,player balance
5:6:2,1,1,104985,95015
1:5:3,1,1,104984,95016
2:2:5,1,1,104983,95017
5:3:4,1,1,104982,95018
6:3:5,1,1,104981,95019
1:3:6,0,-1,104982,95018
3:4:3,0,-1,104983,95017
3:5:3,1,1,104982,95018
1:6:2,0,-1,104983,95017
5:2:3,1,1,104982,95018
1:2:1,0,-1,104983,95017
6:5:5,2,2,104981,95019
3:3:4,0,-1,104982,95018
3:5:3,1,1,104981,95019
1:4:2,0,-1,104982,95018
3:1:3,0,-1,104983,95017
6:6:3,0,-1,104984,95016
5:5:4,2,2,104982,95018
3:6:5,1,1,104981,95019
1:2:2,0,-1,104982,95018
6:2:2,0,-1,104983,95017
2:6:4,0,-1,104984,95016
6:2:1,0,-1,104985,95015
5:1:2,1,1,104984,95016
5:2:6,1,1,104983,95017
6:1:5,1,1,104982,95018
2:3:2,0,-1,104983,95017
3:2:2,0,-1,104984,95016
3:5:5,2,2,104982,95018
6:1:6,0,-1,104983,95017
3:2:2,0,-1,104984,95016
6:2:5,1,1,104983,95017
4:1:3,0,-1,104984,95016
6:6:2,0,-1,104985,95015
5:6:1,1,1,104984,95016
2:1:3,0,-1,104985,95015
6:4:1,0,-1,104986,95014
5:3:3,1,1,104985,95015
4:3:4,0,-1,104986,95014
3:5:3,1,1,104985,95015
6:4:4,0,-1,104986,95014
3:4:6,0,-1,104987,95013
1:3:1,0,-1,104988,95012
1:5:5,2,2,104986,95014
1:6:6,0,-1,104987,95013
1:5:1,1,1,104986,95014
2:5:4,1,1,104985,95015
5:4:4,1,1,104984,95016
2:2:4,0,-1,104985,95015
5:1:5,2,2,104983,95017
6:2:4,0,-1,104984,95016
1:2:3,0,-1,104985,95015
2:4:3,0,-1,104986,95014
6:2:3,0,-1,104987,95013
5:2:4,1,1,104986,95014
4:1:5,1,1,104985,95015
2:6:4,0,-1,104986,95014
3:6:3,0,-1,104987,95013
6:6:3,0,-1,104988,95012
5:5:4,2,2,104986,95014
6:1:3,0,-1,104987,95013
5:6:6,1,1,104986,95014
4:2:3,0,-1,104987,95013
5:1:1,1,1,104986,95014
5:3:5,2,2,104984,95016
3:3:6,0,-1,104985,95015
6:5:2,1,1,104984,95016
2:2:5,1,1,104983,95017
2:3:5,1,1,104982,95018
4:4:6,0,-1,104983,95017
3:1:2,0,-1,104984,95016
2:6:5,1,1,104983,95017
5:5:6,2,2,104981,95019
4:1:6,0,-1,104982,95018
1:5:4,1,1,104981,95019
6:6:4,0,-1,104982,95018
2:3:3,0,-1,104983,95017
3:6:4,0,-1,104984,95016
3:5:3,1,1,104983,95017
6:6:2,0,-1,104984,95016
1:1:2,0,-1,104985,95015
5:5:5,3,3,104982,95018
1:5:2,1,1,104981,95019
1:3:6,0,-1,104982,95018
1:6:2,0,-1,104983,95017
3:4:5,1,1,104982,95018
2:3:4,0,-1,104983,95017
3:3:3,0,-1,104984,95016
4:2:2,0,-1,104985,95015
6:2:4,0,-1,104986,95014
3:5:5,2,2,104984,95016
1:6:3,0,-1,104985,95015
6:2:1,0,-1,104986,95014
4:6:3,0,-1,104987,95013
5:1:6,1,1,104986,95014
2:6:3,0,-1,104987,95013
2:2:6,0,-1,104988,95012
5:5:4,2,2,104986,95014
3:4:2,0,-1,104987,95013
6:6:1,0,-1,104988,95012
1:2:2,0,-1,104989,95011
6:5:5,2,2,104987,95013
2:4:5,1,1,104986,95014
1:3:1,0,-1,104987,95013
2:4:6,0,-1,104988,95012
4:6:4,0,-1,104989,95011
3:5:3,1,1,104988,95012
1:1:4,0,-1,104989,95011
3:3:6,0,-1,104990,95010
4:6:1,0,-1,104991,95009
4:6:1,0,-1,104992,95008
1:5:3,1,1,104991,95009
2:6:6,0,-1,104992,95008
4:6:1,0,-1,104993,95007
6:6:3,0,-1,104994,95006
1:1:3,0,-1,104995,95005
6:5:3,1,1,104994,95006
6:3:3,0,-1,104995,95005
2:2:3,0,-1,104996,95004
4:5:6,1,1,104995,95005
5:1:4,1,1,104994,95006
5:1:2,1,1,104993,95007
6:1:3,0,-1,104994,95006
2:2:2,0,-1,104995,95005
6:2:2,0,-1,104996,95004
5:1:4,1,1,104995,95005
5:4:4,1,1,104994,95006
3:6:3,0,-1,104995,95005
6:1:4,0,-1,104996,95004
4:3:1,0,-1,104997,95003
6:5:2,1,1,104996,95004
5:3:5,2,2,104994,95006
2:4:1,0,-1,104995,95005
4:2:1,0,-1,104996,95004
5:2:1,1,1,104995,95005
6:6:1,0,-1,104996,95004
5:3:5,2,2,104994,95006
5:1:5,2,2,104992,95008
5:3:3,1,1,104991,95009
4:6:4,0,-1,104992,95008
3:3:5,1,1,104991,95009
3:6:4,0,-1,104992,95008
5:3:3,1,1,104991,95009
6:1:3,0,-1,104992,95008
1:5:6,1,1,104991,95009
1:5:3,1,1,104990,95010
2:3:6,0,-1,104991,95009
4:6:5,1,1,104990,95010
5:3:2,1,1,104989,95011
2:4:4,0,-1,104990,95010
6:6:2,0,-1,104991,95009
3:1:6,0,-1,104992,95008
2:2:2,0,-1,104993,95007
3:3:2,0,-1,104994,95006
5:2:5,2,2,104992,95008
4:3:3,0,-1,104993,95007
4:1:2,0,-1,104994,95006
3:4:5,1,1,104993,95007
3:6:6,0,-1,104994,95006
2:3:3,0,-1,104995,95005
2:6:1,0,-1,104996,95004
6:4:1,0,-1,104997,95003
6:6:3,0,-1,104998,95002
3:1:5,1,1,104997,95003
4:1:2,0,-1,104998,95002
2:6:4,0,-1,104999,95001
5:1:2,1,1,104998,95002
5:6:2,1,1,104997,95003
3:1:4,0,-1,104998,95002
2:3:6,0,-1,104999,95001
5:1:2,1,1,104998,95002
6:4:4,0,-1,104999,95001
6:3:4,0,-1,105000,95000
1:3:5,1,1,104999,95001
5:2:6,1,1,104998,95002
2:5:3,1,1,104997,95003
6:1:2,0,-1,104998,95002
3:6:6,0,-1,104999,95001
2:6:1,0,-1,105000,95000
1:2:4,0,-1,105001,94999
1:4:6,0,-1,105002,94998
5:4:5,2,2,105000,95000
5:5:4,2,2,104998,95002
3:6:5,1,1,104997,95003
2:2:2,0,-1,104998,95002
4:6:3,0,-1,104999,95001
4:3:4,0,-1,105000,95000
1:6:5,1,1,104999,95001
4:3:2,0,-1,105000,95000
1:4:4,0,-1,105001,94999
2:4:3,0,-1,105002,94998
3:5:3,1,1,105001,94999
4:5:4,1,1,105000,95000
5:3:1,1,1,104999,95001
6:3:3,0,-1,105000,95000
6:6:4,0,-1,105001,94999
6:4:1,0,-1,105002,94998
6:4:6,0,-1,105003,94997
5:1:3,1,1,105002,94998
5:2:2,1,1,105001,94999
2:6:1,0,-1,105002,94998
1:5:6,1,1,105001,94999
2:5:4,1,1,105000,95000
1:5:2,1,1,104999,95001
2:3:6,0,-1,105000,95000
6:4:5,1,1,104999,95001
4:3:3,0,-1,105000,95000
4:6:5,1,1,104999,95001
3:2:3,0,-1,105000,95000
4:2:3,0,-1,105001,94999
3:6:1,0,-1,105002,94998
5:1:1,1,1,105001,94999
4:3:2,0,-1,105002,94998
3:3:1,0,-1,105003,94997
4:5:6,1,1,105002,94998
6:6:1,0,-1,105003,94997
6:6:1,0,-1,105004,94996
6:2:1,0,-1,105005,94995
3:6:6,0,-1,105006,94994
6:3:4,0,-1,105007,94993
2:5:5,2,2,105005,94995
6:5:3,1,1,105004,94996
1:3:6,0,-1,105005,94995
1:1:3,0,-1,105006,94994
1:5:2,1,1,105005,94995
2:4:1,0,-1,105006,94994
6:3:4,0,-1,105007,94993
5:5:2,2,2,105005,94995
6:6:3,0,-1,105006,94994
2:5:2,1,1,105005,94995
6:6:1,0,-1,105006,94994
1:1:2,0,-1,105007,94993
3:2:4,0,-1,105008,94992
6:5:4,1,1,105007,94993
5:1:4,1,1,105006,94994
6:1:5,1,1,105005,94995
5:5:4,2,2,105003,94997
4:1:5,1,1,105002,94998
4:3:5,1,1,105001,94999
4:5:5,2,2,104999,95001
1:2:2,0,-1,105000,95000
5:5:4,2,2,104998,95002
3:5:2,1,1,104997,95003
3:4:4,0,-1,104998,95002
5:4:2,1,1,104997,95003
5:5:2,2,2,104995,95005
4:1:2,0,-1,104996,95004
5:1:5,2,2,104994,95006
2:5:4,1,1,104993,95007
3:6:3,0,-1,104994,95006
6:4:4,0,-1,104995,95005
4:4:6,0,-1,104996,95004
2:2:4,0,-1,104997,95003
4:4:2,0,-1,104998,95002
2:5:1,1,1,104997,95003
3:1:1,0,-1,104998,95002
5:3:5,2,2,104996,95004
5:1:1,1,1,104995,95005
5:2:5,2,2,104993,95007
3:5:2,1,1,104992,95008
6:3:6,0,-1,104993,95007
4:3:3,0,-1,104994,95006
1:6:1,0,-1,104995,95005
3:5:3,1,1,104994,95006
1:6:3,0,-1,104995,95005
4:4:5,1,1,104994,95006
3:3:3,0,-1,104995,95005
1:6:5,1,1,104994,95006
1:3:6,0,-1,104995,95005
2:4:3,0,-1,104996,95004
3:2:5,1,1,104995,95005
1:5:1,1,1,104994,95006
5:5:2,2,2,104992,95008
3:6:6,0,-1,104993,95007
2:4:4,0,-1,104994,95006
6:2:3,0,-1,104995,95005
3:5:5,2,2,104993,95007
3:5:1,1,1,104992,95008
2:3:1,0,-1,104993,95007
5:1:2,1,1,104992,95008
3:2:5,1,1,104991,95009
5:1:1,1,1,104990,95010
2:5:1,1,1,104989,95011
2:5:3,1,1,104988,95012
2:1:4,0,-1,104989,95011
4:6:4,0,-1,104990,95010
5:1:4,1,1,104989,95011
6:5:1,1,1,104988,95012
5:5:6,2,2,104986,95014
4:2:2,0,-1,104987,95013
5:6:2,1,1,104986,95014
3:5:2,1,1,104985,95015
2:6:3,0,-1,104986,95014
5:1:4,1,1,104985,95015
3:2:4,0,-1,104986,95014
2:6:4,0,-1,104987,95013
5:2:4,1,1,104986,95014
5:3:3,1,1,104985,95015
6:5:3,1,1,104984,95016
2:2:5,1,1,104983,95017
1:6:5,1,1,104982,95018
3:5:2,1,1,104981,95019
2:2:3,0,-1,104982,95018
5:5:3,2,2,104980,95020
2:3:4,0,-1,104981,95019
5:1:1,1,1,104980,95020
6:5:1,1,1,104979,95021
4:3:3,0,-1,104980,95020
5:4:2,1,1,104979,95021
6:4:3,0,-1,104980,95020
1:1:2,0,-1,104981,95019
4:1:3,0,-1,104982,95018
5:4:5,2,2,104980,95020
3:5:2,1,1,104979,95021
1:2:3,0,-1,104980,95020
5:3:1,1,1,104979,95021
6:3:3,0,-1,104980,95020
2:2:3,0,-1,104981,95019
4:2:1,0,-1,104982,95018
1:5:1,1,1,104981,95019
5:4:5,2,2,104979,95021
6:4:1,0,-1,104980,95020
3:1:3,0,-1,104981,95019
3:4:3,0,-1,104982,95018
5:6:2,1,1,104981,95019
3:3:3,0,-1,104982,95018
4:5:1,1,1,104981,95019
6:1:6,0,-1,104982,95018
1:1:3,0,-1,104983,95017
5:3:4,1,1,104982,95018
1:3:4,0,-1,104983,95017
3:6:4,0,-1,104984,95016
5:6:1,1,1,104983,95017
6:6:1,0,-1,104984,95016
2:2:5,1,1,104983,95017
4:5:2,1,1,104982,95018
5:5:1,2,2,104980,95020
5:2:4,1,1,104979,95021
3:4:2,0,-1,104980,95020
2:1:3,0,-1,104981,95019
4:4:6,0,-1,104982,95018
2:3:4,0,-1,104983,95017
6:3:5,1,1,104982,95018
6:2:6,0,-1,104983,95017
4:4:4,0,-1,104984,95016
5:4:3,1,1,104983,95017
3:5:4,1,1,104982,95018
2:4:6,0,-1,104983,95017
4:2:1,0,-1,104984,95016
1:5:6,1,1,104983,95017
5:5:3,2,2,104981,95019
4:2:4,0,-1,104982,95018
3:1:6,0,-1,104983,95017
2:6:5,1,1,104982,95018
2:5:5,2,2,104980,95020
5:6:5,2,2,104978,95022
2:3:2,0,-1,104979,95021
5:2:6,1,1,104978,95022
5:4:4,1,1,104977,95023
6:4:3,0,-1,104978,95022
2:5:4,1,1,104977,95023
3:3:2,0,-1,104978,95022
6:1:3,0,-1,104979,95021
1:3:1,0,-1,104980,95020
6:3:1,0,-1,104981,95019
5:1:6,1,1,104980,95020
6:6:6,0,-1,104981,95019
6:3:5,1,1,104980,95020
6:6:1,0,-1,104981,95019
4:3:4,0,-1,104982,95018
4:1:1,0,-1,104983,95017
1:5:2,1,1,104982,95018
3:6:6,0,-1,104983,95017
5:6:2,1,1,104982,95018
2:1:6,0,-1,104983,95017
6:4:5,1,1,104982,95018
2:2:2,0,-1,104983,95017
3:4:5,1,1,104982,95018
4:5:6,1,1,104981,95019
4:6:5,1,1,104980,95020
3:6:6,0,-1,104981,95019
2:3:5,1,1,104980,95020
4:6:4,0,-1,104981,95019
1:3:6,0,-1,104982,95018
2:3:4,0,-1,104983,95017
1:6:4,0,-1,104984,95016
6:4:6,0,-1,104985,95015
6:3:2,0,-1,104986,95014
4:5:5,2,2,104984,95016
4:4:4,0,-1,104985,95015
6:5:3,1,1,104984,95016
3:3:5,1,1,104983,95017
2:4:6,0,-1,104984,95016
2:3:3,0,-1,104985,95015
2:6:2,0,-1,104986,95014
4:4:2,0,-1,104987,95013
1:2:5,1,1,104986,95014
1:5:2,1,1,104985,95015
4:2:6,0,-1,104986,95014
2:1:4,0,-1,104987,95013
1:1:5,1,1,104986,95014
1:6:4,0,-1,104987,95013
5:5:5,3,3,104984,95016
1:2:3,0,-1,104985,95015
5:1:1,1,1,104984,95016
1:5:1,1,1,104983,95017
4:2:5,1,1,104982,95018
6:3:2,0,-1,104983,95017
2:6:2,0,-1,104984,95016
4:5:6,1,1,104983,95017
3:3:2,0,-1,104984,95016
1:3:3,0,-1,104985,95015
5:2:6,1,1,104984,95016
2:2:2,0,-1,104985,95015
5:5:3,2,2,104983,95017
5:5:2,2,2,104981,95019
2:2:1,0,-1,104982,95018
3:1:2,0,-1,104983,95017
3:4:2,0,-1,104984,95016
4:3:5,1,1,104983,95017
5:1:6,1,1,104982,95018
3:6:6,0,-1,104983,95017
4:1:5,1,1,104982,95018
5:2:5,2,2,104980,95020
4:2:6,0,-1,104981,95019
4:1:5,1,1,104980,95020
5:3:5,2,2,104978,95022
2:2:2,0,-1,104979,95021
3:2:1,0,-1,104980,95020
3:3:5,1,1,104979,95021
6:4:4,0,-1,104980,95020
2:4:2,0,-1,104981,95019
1:2:3,0,-1,104982,95018
3:5:6,1,1,104981,95019
4:6:1,0,-1,104982,95018
2:2:4,0,-1,104983,95017
6:4:6,0,-1,104984,95016
6:6:2,0,-1,104985,95015
6:2:1,0,-1,104986,95014
1:6:2,0,-1,104987,95013
3:3:1,0,-1,104988,95012
5:6:3,1,1,104987,95013
1:1:5,1,1,104986,95014
6:2:2,0,-1,104987,95013
6:3:6,0,-1,104988,95012
4:4:5,1,1,104987,95013
1:2:4,0,-1,104988,95012
6:6:2,0,-1,104989,95011
5:1:2,1,1,104988,95012
5:6:5,2,2,104986,95014
2:4:1,0,-1,104987,95013
5:5:4,2,2,104985,95015
6:3:5,1,1,104984,95016
4:4:4,0,-1,104985,95015
6:6:4,0,-1,104986,95014
5:1:4,1,1,104985,95015
6:1:1,0,-1,104986,95014
4:1:4,0,-1,104987,95013
1:4:4,0,-1,104988,95012
6:4:4,0,-1,104989,95011
6:5:2,1,1,104988,95012
5:6:3,1,1,104987,95013
4:3:3,0,-1,104988,95012
2:6:1,0,-1,104989,95011
6:4:2,0,-1,104990,95010
1:3:1,0,-1,104991,95009
4:5:4,1,1,104990,95010
4:2:3,0,-1,104991,95009
3:6:3,0,-1,104992,95008
3:1:2,0,-1,104993,95007
4:3:5,1,1,104992,95008
2:3:3,0,-1,104993,95007
6:6:2,0,-1,104994,95006
2:1:3,0,-1,104995,95005
6:4:4,0,-1,104996,95004
5:3:5,2,2,104994,95006
6:4:1,0,-1,104995,95005
6:2:5,1,1,104994,95006
6:2:5,1,1,104993,95007
6:2:5,1,1,104992,95008
3:3:6,0,-1,104993,95007
2:1:1,0,-1,104994,95006
1:4:5,1,1,104993,95007
1:5:3,1,1,104992,95008
1:5:6,1,1,104991,95009
1:3:6,0,-1,104992,95008
2:3:6,0,-1,104993,95007
5:6:3,1,1,104992,95008
2:1:2,0,-1,104993,95007
3:4:2,0,-1,104994,95006
6:1:4,0,-1,104995,95005
4:3:4,0,-1,104996,95004
4:3:3,0,-1,104997,95003
1:3:3,0,-1,104998,95002
3:6:1,0,-1,104999,95001
3:3:1,0,-1,105000,95000
6:6:6,0,-1,105001,94999
1:4:6,0,-1,105002,94998
3:4:4,0,-1,105003,94997
1:3:3,0,-1,105004,94996
6:5:4,1,1,105003,94997
3:4:5,1,1,105002,94998
3:2:6,0,-1,105003,94997
3:5:2,1,1,105002,94998
4:6:5,1,1,105001,94999
6:2:1,0,-1,105002,94998
3:4:2,0,-1,105003,94997
4:5:6,1,1,105002,94998
5:5:4,2,2,105000,95000
3:5:6,1,1,104999,95001
2:5:1,1,1,104998,95002
6:4:1,0,-1,104999,95001
4:6:4,0,-1,105000,95000
3:3:1,0,-1,105001,94999
3:2:3,0,-1,105002,94998
5:6:3,1,1,105001,94999
5:4:6,1,1,105000,95000
1:3:4,0,-1,105001,94999
5:5:5,3,3,104998,95002
4:5:1,1,1,104997,95003
5:5:2,2,2,104995,95005
4:4:2,0,-1,104996,95004
6:1:1,0,-1,104997,95003
5:1:6,1,1,104996,95004
5:2:5,2,2,104994,95006
1:2:6,0,-1,104995,95005
4:6:2,0,-1,104996,95004
6:5:3,1,1,104995,95005
2:6:5,1,1,104994,95006
6:6:5,1,1,104993,95007
3:3:5,1,1,104992,95008
1:4:4,0,-1,104993,95007
3:1:3,0,-1,104994,95006
6:6:1,0,-1,104995,95005
3:5:3,1,1,104994,95006
5:3:2,1,1,104993,95007
2:1:1,0,-1,104994,95006
1:4:5,1,1,104993,95007
6:1:1,0,-1,104994,95006
4:1:6,0,-1,104995,95005
4:1:6,0,-1,104996,95004
2:5:2,1,1,104995,95005
4:6:3,0,-1,104996,95004
4:2:2,0,-1,104997,95003
1:6:5,1,1,104996,95004
6:5:1,1,1,104995,95005
3:1:1,0,-1,104996,95004
3:3:5,1,1,104995,95005
4:4:5,1,1,104994,95006
5:1:6,1,1,104993,95007
1:1:2,0,-1,104994,95006
1:1:4,0,-1,104995,95005
2:4:6,0,-1,104996,95004
6:5:5,2,2,104994,95006
3:4:1,0,-1,104995,95005
6:2:5,1,1,104994,95006
1:6:5,1,1,104993,95007
1:3:3,0,-1,104994,95006
2:3:6,0,-1,104995,95005
6:3:1,0,-1,104996,95004
1:5:5,2,2,104994,95006
3:6:4,0,-1,104995,95005
6:1:4,0,-1,104996,95004
5:2:4,1,1,104995,95005
2:6:4,0,-1,104996,95004
4:1:4,0,-1,104997,95003
5:5:3,2,2,104995,95005
2:6:5,1,1,104994,95006
5:5:2,2,2,104992,95008
1:1:6,0,-1,104993,95007
2:3:6,0,-1,104994,95006
6:1:4,0,-1,104995,95005
4:3:4,0,-1,104996,95004
3:1:1,0,-1,104997,95003
2:6:6,0,-1,104998,95002
3:2:6,0,-1,104999,95001
5:4:4,1,1,104998,95002
3:5:1,1,1,104997,95003
2:5:5,2,2,104995,95005
4:5:4,1,1,104994,95006
1:1:6,0,-1,104995,95005
4:1:4,0,-1,104996,95004
6:4:4,0,-1,104997,95003
5:6:2,1,1,104996,95004
2:3:3,0,-1,104997,95003
3:3:1,0,-1,104998,95002
2:3:6,0,-1,104999,95001
1:1:6,0,-1,105000,95000
2:2:2,0,-1,105001,94999
4:6:5,1,1,105000,95000
4:5:2,1,1,104999,95001
5:1:6,1,1,104998,95002
5:5:3,2,2,104996,95004
4:3:6,0,-1,104997,95003
5:2:2,1,1,104996,95004
4:6:6,0,-1,104997,95003
3:6:3,0,-1,104998,95002
6:1:1,0,-1,104999,95001
6:2:4,0,-1,105000,95000
4:6:1,0,-1,105001,94999
4:5:1,1,1,105000,95000
2:5:5,2,2,104998,95002
5:4:1,1,1,104997,95003
6:4:5,1,1,104996,95004
6:2:4,0,-1,104997,95003
1:6:4,0,-1,104998,95002
1:1:6,0,-1,104999,95001
5:3:4,1,1,104998,95002
6:4:4,0,-1,104999,95001
1:2:4,0,-1,105000,95000
2:4:6,0,-1,105001,94999
5:2:4,1,1,105000,95000
6:3:2,0,-1,105001,94999
2:2:6,0,-1,105002,94998
3:5:4,1,1,105001,94999
3:6:4,0,-1,105002,94998
6:4:5,1,1,105001,94999
3:5:4,1,1,105000,95000
2:3:2,0,-1,105001,94999
4:2:4,0,-1,105002,94998
1:3:4,0,-1,105003,94997
2:5:4,1,1,105002,94998
4:5:2,1,1,105001,94999
5:2:3,1,1,105000,95000
1:6:3,0,-1,105001,94999
6:4:3,0,-1,105002,94998
3:4:1,0,-1,105003,94997
2:4:4,0,-1,105004,94996
1:2:6,0,-1,105005,94995
1:5:5,2,2,105003,94997
5:4:1,1,1,105002,94998
1:6:1,0,-1,105003,94997
3:2:1,0,-1,105004,94996
3:6:3,0,-1,105005,94995
4:2:2,0,-1,105006,94994
3:1:5,1,1,105005,94995
4:5:6,1,1,105004,94996
3:5:4,1,1,105003,94997
2:2:1,0,-1,105004,94996
3:6:2,0,-1,105005,94995
1:4:6,0,-1,105006,94994
4:6:1,0,-1,105007,94993
4:2:3,0,-1,105008,94992
2:3:3,0,-1,105009,94991
1:6:6,0,-1,105010,94990
4:3:1,0,-1,105011,94989
3:3:6,0,-1,105012,94988
6:4:3,0,-1,105013,94987
2:6:5,1,1,105012,94988
1:2:4,0,-1,105013,94987
4:6:3,0,-1,105014,94986
2:5:2,1,1,105013,94987
1:2:6,0,-1,105014,94986
1:4:2,0,-1,105015,94985
5:6:2,1,1,105014,94986
5:6:6,1,1,105013,94987
5:5:6,2,2,105011,94989
1:1:3,0,-1,105012,94988
1:2:1,0,-1,105013,94987
4:3:2,0,-1,105014,94986
1:3:1,0,-1,105015,94985
5:4:3,1,1,105014,94986
6:6:4,0,-1,105015,94985
1:2:1,0,-1,105016,94984
3:6:3,0,-1,105017,94983
6:1:2,0,-1,105018,94982
1:4:3,0,-1,105019,94981
4:4:3,0,-1,105020,94980
6:1:6,0,-1,105021,94979
1:1:4,0,-1,105022,94978
4:4:6,0,-1,105023,94977
2:3:4,0,-1,105024,94976
4:2:6,0,-1,105025,94975
4:6:5,1,1,105024,94976
5:3:5,2,2,105022,94978
1:6:5,1,1,105021,94979
6:3:1,0,-1,105022,94978
5:6:1,1,1,105021,94979
3:1:2,0,-1,105022,94978
6:4:4,0,-1,105023,94977
3:5:6,1,1,105022,94978
1:3:1,0,-1,105023,94977
2:2:6,0,-1,105024,94976
3:2:4,0,-1,105025,94975
4:5:4,1,1,105024,94976
3:4:4,0,-1,105025,94975
6:4:2,0,-1,105026,94974
3:3:1,0,-1,105027,94973
3:4:5,1,1,105026,94974
3:3:3,0,-1,105027,94973
3:3:5,1,1,105026,94974
3:6:2,0,-1,105027,94973
5:2:1,1,1,105026,94974
3:1:1,0,-1,105027,94973
1:6:1,0,-1,105028,94972
4:6:2,0,-1,105029,94971
5:4:3,1,1,105028,94972
6:3:6,0,-1,105029,94971
6:6:4,0,-1,105030,94970
2:4:1,0,-1,105031,94969
4:5:3,1,1,105030,94970
5:1:6,1,1,105029,94971
4:3:1,0,-1,105030,94970
5:4:6,1,1,105029,94971
2:1:5,1,1,105028,94972
6:4:6,0,-1,105029,94971
4:2:3,0,-1,105030,94970
5:4:3,1,1,105029,94971
3:1:2,0,-1,105030,94970
5:6:1,1,1,105029,94971
2:2:4,0,-1,105030,94970
5:6:4,1,1,105029,94971
1:1:1,0,-1,105030,94970
4:4:5,1,1,105029,94971
2:3:1,0,-1,105030,94970
1:4:5,1,1,105029,94971
3:6:2,0,-1,105030,94970
5:5:3,2,2,105028,94972
4:4:1,0,-1,105029,94971
3:6:2,0,-1,105030,94970
5:2:3,1,1,105029,94971
6:1:3,0,-1,105030,94970
4:6:2,0,-1,105031,94969
5:3:5,2,2,105029,94971
2:2:1,0,-1,105030,94970
3:2:1,0,-1,105031,94969
1:5:5,2,2,105029,94971
4:3:1,0,-1,105030,94970
2:5:3,1,1,105029,94971
6:6:2,0,-1,105030,94970
2:2:4,0,-1,105031,94969
6:1:3,0,-1,105032,94968
3:4:6,0,-1,105033,94967
1:6:3,0,-1,105034,94966
3:6:3,0,-1,105035,94965
1:1:5,1,1,105034,94966
2:5:4,1,1,105033,94967
1:5:6,1,1,105032,94968
2:1:4,0,-1,105033,94967
3:5:4,1,1,105032,94968
5:5:1,2,2,105030,94970
4:3:2,0,-1,105031,94969
3:2:6,0,-1,105032,94968
5:1:5,2,2,105030,94970
1:4:2,0,-1,105031,94969
2:6:2,0,-1,105032,94968
4:5:4,1,1,105031,94969
3:6:4,0,-1,105032,94968
5:1:3,1,1,105031,94969
1:2:1,0,-1,105032,94968
1:6:5,1,1,105031,94969
6:2:6,0,-1,105032,94968
2:4:5,1,1,105031,94969
3:2:1,0,-1,105032,94968
6:2:6,0,-1,105033,94967
4:4:6,0,-1,105034,94966
2:4:4,0,-1,105035,94965
6:3:4,0,-1,105036,94964
1:6:5,1,1,105035,94965
3:6:3,0,-1,105036,94964
6:1:4,0,-1,105037,94963
6:3:6,0,-1,105038,94962
2:3:4,0,-1,105039,94961
6:1:2,0,-1,105040,94960
4:4:2,0,-1,105041,94959
1:6:2,0,-1,105042,94958
1:6:1,0,-1,105043,94957
5:6:5,2,2,105041,94959
2:4:2,0,-1,105042,94958
5:5:2,2,2,105040,94960
5:2:3,1,1,105039,94961
5:5:4,2,2,105037,94963
1:1:6,0,-1,105038,94962
2:5:1,1,1,105037,94963
5:2:3,1,1,105036,94964
5:5:5,3,3,105033,94967
3:6:3,0,-1,105034,94966
5:3:6,1,1,105033,94967
5:3:1,1,1,105032,94968
4:2:1,0,-1,105033,94967
4:2:6,0,-1,105034,94966
5:5:3,2,2,105032,94968
2:2:6,0,-1,105033,94967
3:6:3,0,-1,105034,94966
5:1:6,1,1,105033,94967
1:2:4,0,-1,105034,94966
6:2:1,0,-1,105035,94965
3:4:5,1,1,105034,94966
4:6:4,0,-1,105035,94965
3:2:6,0,-1,105036,94964
5:1:6,1,1,105035,94965
6:1:1,0,-1,105036,94964
4:3:1,0,-1,105037,94963
2:4:2,0,-1,105038,94962
6:3:2,0,-1,105039,94961
4:2:2,0,-1,105040,94960
5:6:2,1,1,105039,94961
3:2:2,0,-1,105040,94960
2:5:5,2,2,105038,94962
5:4:2,1,1,105037,94963
4:3:2,0,-1,105038,94962
4:2:4,0,-1,105039,94961
1:4:4,0,-1,105040,94960
5:5:3,2,2,105038,94962
6:2:3,0,-1,105039,94961
1:5:4,1,1,105038,94962
6:1:1,0,-1,105039,94961
2:2:4,0,-1,105040,94960
6:1:1,0,-1,105041,94959
1:2:6,0,-1,105042,94958
3:5:3,1,1,105041,94959
2:6:3,0,-1,105042,94958
1:1:1,0,-1,105043,94957
4:1:6,0,-1,105044,94956
5:5:4,2,2,105042,94958
6:5:1,1,1,105041,94959
2:4:2,0,-1,105042,94958
5:5:3,2,2,105040,94960
4:3:1,0,-1,105041,94959
6:1:3,0,-1,105042,94958
2:3:4,0,-1,105043,94957
2:3:4,0,-1,105044,94956
6:3:3,0,-1,105045,94955
1:4:3,0,-1,105046,94954
4:3:4,0,-1,105047,94953
2:1:4,0,-1,105048,94952
1:5:3,1,1,105047,94953
5:2:3,1,1,105046,94954
5:6:3,1,1,105045,94955
2:1:1,0,-1,105046,94954
4:3:4,0,-1,105047,94953
5:3:1,1,1,105046,94954
1:3:1,0,-1,105047,94953
6:4:5,1,1,105046,94954
2:2:3,0,-1,105047,94953
1:2:5,1,1,105046,94954
3:5:5,2,2,105044,94956
6:6:2,0,-1,105045,94955
4:1:6,0,-1,105046,94954
4:5:6,1,1,105045,94955
2:2:4,0,-1,105046,94954
1:6:1,0,-1,105047,94953
5:1:4,1,1,105046,94954
