run set,number of matches,winning result,game master balance,player balance
4:6:4,1,1,107171,92829
5:6:4,1,1,107170,92830
3:3:2,0,-1,107171,92829
2:2:2,0,-1,107172,92828
2:3:3,0,-1,107173,92827
3:5:6,1,1,107172,92828
4:6:4,1,1,107171,92829
1:6:2,1,1,107170,92830
5:4:5,0,-1,107171,92829
3:2:5,0,-1,107172,92828
4:4:6,1,1,107171,92829
2:3:4,0,-1,107172,92828
4:3:2,0,-1,107173,92827
1:3:3,0,-1,107174,92826
1:1:1,0,-1,107175,92825
1:2:2,0,-1,107176,92824
1:4:5,0,-1,107177,92823
1:3:2,0,-1,107178,92822
6:4:5,1,1,107177,92823
4:2:4,0,-1,107178,92822
6:2:2,1,1,107177,92823
2:1:4,0,-1,107178,92822
4:3:6,1,1,107177,92823
1:6:4,1,1,107176,92824
4:1:6,1,1,107175,92825
2:2:1,0,-1,107176,92824
2:4:5,0,-1,107177,92823
1:6:4,1,1,107176,92824
3:4:6,1,1,107175,92825
5:4:6,1,1,107174,92826
3:1:6,1,1,107173,92827
5:4:1,0,-1,107174,92826
2:3:2,0,-1,107175,92825
6:5:2,1,1,107174,92826
1:2:5,0,-1,107175,92825
5:1:5,0,-1,107176,92824
4:2:3,0,-1,107177,92823
2:3:3,0,-1,107178,92822
2:6:2,1,1,107177,92823
4:4:2,0,-1,107178,92822
6:1:4,1,1,107177,92823
2:3:2,0,-1,107178,92822
1:2:3,0,-1,107179,92821
4:4:1,0,-1,107180,92820
2:6:5,1,1,107179,92821
2:2:6,1,1,107178,92822
4:1:1,0,-1,107179,92821
2:3:6,1,1,107178,92822
5:4:5,0,-1,107179,92821
1:6:2,1,1,107178,92822
3:2:5,0,-1,107179,92821
1:6:3,1,1,107178,92822
1:3:3,0,-1,107179,92821
3:1:4,0,-1,107180,92820
3:5:4,0,-1,107181,92819
5:5:5,0,-1,107182,92818
1:3:1,0,-1,107183,92817
5:3:3,0,-1,107184,92816
6:3:6,2,2,107182,92818
6:1:5,1,1,107181,92819
1:5:4,0,-1,107182,92818
3:1:5,0,-1,107183,92817
1:6:1,1,1,107182,92818
5:5:6,1,1,107181,92819
4:3:6,1,1,107180,92820
4:6:2,1,1,107179,92821
4:4:3,0,-1,107180,92820
3:3:3,0,-1,107181,92819
6:1:2,1,1,107180,92820
1:1:1,0,-1,107181,92819
5:6:2,1,1,107180,92820
2:2:2,0,-1,107181,92819
4:2:3,0,-1,107182,92818
6:6:6,3,3,107179,92821
6:3:3,1,1,107178,92822
5:6:4,1,1,107177,92823
6:3:6,2,2,107175,92825
1:2:3,0,-1,107176,92824
2:2:1,0,-1,107177,92823
3:3:4,0,-1,107178,92822
3:5:4,0,-1,107179,92821
2:4:2,0,-1,107180,92820
5:5:6,1,1,107179,92821
1:5:2,0,-1,107180,92820
4:6:2,1,1,107179,92821
4:5:1,0,-1,107180,92820
1:1:3,0,-1,107181,92819
2:3:4,0,-1,107182,92818
3:5:5,0,-1,107183,92817
3:2:1,0,-1,107184,92816
5:6:6,2,2,107182,92818
4:4:5,0,-1,107183,92817
2:6:2,1,1,107182,92818
4:1:2,0,-1,107183,92817
2:2:4,0,-1,107184,92816
5:2:2,0,-1,107185,92815
4:3:4,0,-1,107186,92814
2:6:5,1,1,107185,92815
1:1:6,1,1,107184,92816
3:6:6,2,2,107182,92818
2:5:4,0,-1,107183,92817
2:3:4,0,-1,107184,92816
1:6:2,1,1,107183,92817
3:4:1,0,-1,107184,92816
3:2:5,0,-1,107185,92815
3:3:2,0,-1,107186,92814
3:6:4,1,1,107185,92815
6:3:4,1,1,107184,92816
4:1:1,0,-1,107185,92815
5:3:2,0,-1,107186,92814
1:3:3,0,-1,107187,92813
3:1:2,0,-1,107188,92812
3:5:3,0,-1,107189,92811
6:5:2,1,1,107188,92812
6:6:5,2,2,107186,92814
5:5:3,0,-1,107187,92813
2:4:4,0,-1,107188,92812
5:5:2,0,-1,107189,92811
3:5:4,0,-1,107190,92810
1:1:2,0,-1,107191,92809
3:5:3,0,-1,107192,92808
2:6:5,1,1,107191,92809
2:3:1,0,-1,107192,92808
2:2:5,0,-1,107193,92807
3:3:3,0,-1,107194,92806
3:1:5,0,-1,107195,92805
5:2:1,0,-1,107196,92804
1:6:1,1,1,107195,92805
5:4:6,1,1,107194,92806
5:4:5,0,-1,107195,92805
2:5:2,0,-1,107196,92804
2:2:2,0,-1,107197,92803
3:1:2,0,-1,107198,92802
2:4:5,0,-1,107199,92801
2:6:6,2,2,107197,92803
4:5:4,0,-1,107198,92802
5:3:1,0,-1,107199,92801
4:2:6,1,1,107198,92802
4:1:2,0,-1,107199,92801
3:1:1,0,-1,107200,92800
1:2:3,0,-1,107201,92799
6:6:1,2,2,107199,92801
5:1:3,0,-1,107200,92800
3:4:1,0,-1,107201,92799
6:6:4,2,2,107199,92801
6:3:5,1,1,107198,92802
6:2:6,2,2,107196,92804
5:2:2,0,-1,107197,92803
1:6:1,1,1,107196,92804
1:3:6,1,1,107195,92805
6:6:1,2,2,107193,92807
5:2:4,0,-1,107194,92806
5:6:4,1,1,107193,92807
4:6:5,1,1,107192,92808
2:6:4,1,1,107191,92809
1:3:6,1,1,107190,92810
6:1:6,2,2,107188,92812
2:3:6,1,1,107187,92813
4:1:2,0,-1,107188,92812
5:1:5,0,-1,107189,92811
6:1:5,1,1,107188,92812
1:1:6,1,1,107187,92813
1:5:3,0,-1,107188,92812
1:5:4,0,-1,107189,92811
4:6:4,1,1,107188,92812
5:5:2,0,-1,107189,92811
5:6:3,1,1,107188,92812
3:1:6,1,1,107187,92813
4:4:5,0,-1,107188,92812
5:6:2,1,1,107187,92813
4:4:4,0,-1,107188,92812
1:2:4,0,-1,107189,92811
1:3:4,0,-1,107190,92810
3:2:3,0,-1,107191,92809
1:5:1,0,-1,107192,92808
3:5:5,0,-1,107193,92807
5:4:6,1,1,107192,92808
2:1:5,0,-1,107193,92807
2:1:1,0,-1,107194,92806
4:1:3,0,-1,107195,92805
4:4:6,1,1,107194,92806
2:3:6,1,1,107193,92807
6:6:1,2,2,107191,92809
3:1:3,0,-1,107192,92808
5:4:3,0,-1,107193,92807
2:3:4,0,-1,107194,92806
3:5:4,0,-1,107195,92805
2:6:4,1,1,107194,92806
1:2:2,0,-1,107195,92805
1:3:6,1,1,107194,92806
3:5:1,0,-1,107195,92805
1:4:4,0,-1,107196,92804
2:6:1,1,1,107195,92805
5:2:1,0,-1,107196,92804
6:1:2,1,1,107195,92805
6:6:2,2,2,107193,92807
2:6:2,1,1,107192,92808
1:6:5,1,1,107191,92809
3:5:5,0,-1,107192,92808
2:1:3,0,-1,107193,92807
3:1:5,0,-1,107194,92806
1:3:5,0,-1,107195,92805
4:2:1,0,-1,107196,92804
1:3:6,1,1,107195,92805
1:3:5,0,-1,107196,92804
5:1:4,0,-1,107197,92803
3:2:3,0,-1,107198,92802
4:2:6,1,1,107197,92803
2:2:2,0,-1,107198,92802
5:3:5,0,-1,107199,92801
6:2:3,1,1,107198,92802
1:6:6,2,2,107196,92804
4:3:4,0,-1,107197,92803
3:3:5,0,-1,107198,92802
1:1:6,1,1,107197,92803
4:2:1,0,-1,107198,92802
4:2:2,0,-1,107199,92801
2:1:5,0,-1,107200,92800
2:4:6,1,1,107199,92801
1:1:2,0,-1,107200,92800
3:1:5,0,-1,107201,92799
1:5:6,1,1,107200,92800
3:3:4,0,-1,107201,92799
5:5:4,0,-1,107202,92798
1:6:3,1,1,107201,92799
3:5:4,0,-1,107202,92798
6:5:3,1,1,107201,92799
4:1:5,0,-1,107202,92798
3:5:4,0,-1,107203,92797
6:5:5,1,1,107202,92798
2:6:4,1,1,107201,92799
1:6:4,1,1,107200,92800
1:3:1,0,-1,107201,92799
2:3:4,0,-1,107202,92798
2:5:5,0,-1,107203,92797
2:2:2,0,-1,107204,92796
6:4:4,1,1,107203,92797
4:5:3,0,-1,107204,92796
5:1:2,0,-1,107205,92795
1:6:6,2,2,107203,92797
1:6:1,1,1,107202,92798
1:2:1,0,-1,107203,92797
6:3:2,1,1,107202,92798
5:4:3,0,-1,107203,92797
5:3:2,0,-1,107204,92796
5:3:2,0,-1,107205,92795
2:2:5,0,-1,107206,92794
5:3:3,0,-1,107207,92793
3:4:4,0,-1,107208,92792
6:6:4,2,2,107206,92794
1:4:4,0,-1,107207,92793
2:1:6,1,1,107206,92794
3:4:2,0,-1,107207,92793
1:6:1,1,1,107206,92794
3:1:1,0,-1,107207,92793
2:2:5,0,-1,107208,92792
2:2:3,0,-1,107209,92791
5:5:6,1,1,107208,92792
6:5:2,1,1,107207,92793
6:6:1,2,2,107205,92795
1:2:4,0,-1,107206,92794
3:4:4,0,-1,107207,92793
1:5:4,0,-1,107208,92792
2:4:3,0,-1,107209,92791
2:1:6,1,1,107208,92792
3:5:4,0,-1,107209,92791
2:2:2,0,-1,107210,92790
5:3:2,0,-1,107211,92789
5:5:5,0,-1,107212,92788
5:5:3,0,-1,107213,92787
3:2:5,0,-1,107214,92786
5:1:5,0,-1,107215,92785
3:3:5,0,-1,107216,92784
1:4:4,0,-1,107217,92783
3:2:5,0,-1,107218,92782
2:6:3,1,1,107217,92783
2:1:5,0,-1,107218,92782
5:6:4,1,1,107217,92783
2:5:2,0,-1,107218,92782
5:5:2,0,-1,107219,92781
1:5:3,0,-1,107220,92780
3:1:5,0,-1,107221,92779
3:5:5,0,-1,107222,92778
1:5:3,0,-1,107223,92777
5:5:5,0,-1,107224,92776
5:4:2,0,-1,107225,92775
6:2:4,1,1,107224,92776
3:4:2,0,-1,107225,92775
1:4:3,0,-1,107226,92774
2:1:5,0,-1,107227,92773
3:5:3,0,-1,107228,92772
6:3:4,1,1,107227,92773
6:1:4,1,1,107226,92774
5:3:6,1,1,107225,92775
5:3:3,0,-1,107226,92774
3:3:3,0,-1,107227,92773
2:2:4,0,-1,107228,92772
5:4:1,0,-1,107229,92771
2:4:5,0,-1,107230,92770
4:4:1,0,-1,107231,92769
1:2:6,1,1,107230,92770
2:2:4,0,-1,107231,92769
1:5:6,1,1,107230,92770
3:2:3,0,-1,107231,92769
3:5:6,1,1,107230,92770
3:6:1,1,1,107229,92771
5:1:3,0,-1,107230,92770
5:6:5,1,1,107229,92771
5:2:4,0,-1,107230,92770
2:5:5,0,-1,107231,92769
6:1:2,1,1,107230,92770
5:4:2,0,-1,107231,92769
5:1:5,0,-1,107232,92768
2:5:3,0,-1,107233,92767
5:5:2,0,-1,107234,92766
5:1:5,0,-1,107235,92765
4:5:5,0,-1,107236,92764
2:4:4,0,-1,107237,92763
1:4:4,0,-1,107238,92762
2:2:2,0,-1,107239,92761
5:1:3,0,-1,107240,92760
3:5:5,0,-1,107241,92759
6:6:3,2,2,107239,92761
1:6:3,1,1,107238,92762
1:4:3,0,-1,107239,92761
5:1:3,0,-1,107240,92760
6:5:6,2,2,107238,92762
1:3:4,0,-1,107239,92761
2:5:1,0,-1,107240,92760
5:2:4,0,-1,107241,92759
5:2:2,0,-1,107242,92758
3:6:6,2,2,107240,92760
6:2:5,1,1,107239,92761
6:1:1,1,1,107238,92762
1:4:1,0,-1,107239,92761
5:2:4,0,-1,107240,92760
4:1:3,0,-1,107241,92759
2:3:5,0,-1,107242,92758
3:5:5,0,-1,107243,92757
1:5:5,0,-1,107244,92756
1:1:3,0,-1,107245,92755
3:6:3,1,1,107244,92756
1:5:2,0,-1,107245,92755
1:2:4,0,-1,107246,92754
1:3:4,0,-1,107247,92753
1:1:1,0,-1,107248,92752
5:5:4,0,-1,107249,92751
2:1:1,0,-1,107250,92750
6:3:2,1,1,107249,92751
2:3:3,0,-1,107250,92750
6:1:5,1,1,107249,92751
6:4:5,1,1,107248,92752
6:5:5,1,1,107247,92753
6:6:4,2,2,107245,92755
6:2:1,1,1,107244,92756
2:2:1,0,-1,107245,92755
1:6:3,1,1,107244,92756
2:5:5,0,-1,107245,92755
2:3:3,0,-1,107246,92754
2:5:1,0,-1,107247,92753
5:4:2,0,-1,107248,92752
2:4:4,0,-1,107249,92751
1:3:6,1,1,107248,92752
1:5:3,0,-1,107249,92751
1:6:5,1,1,107248,92752
1:3:3,0,-1,107249,92751
6:5:5,1,1,107248,92752
3:5:2,0,-1,107249,92751
3:2:1,0,-1,107250,92750
4:2:4,0,-1,107251,92749
1:1:1,0,-1,107252,92748
2:2:5,0,-1,107253,92747
2:3:6,1,1,107252,92748
3:6:6,2,2,107250,92750
6:2:6,2,2,107248,92752
5:4:2,0,-1,107249,92751
2:6:6,2,2,107247,92753
2:6:5,1,1,107246,92754
3:3:5,0,-1,107247,92753
6:1:3,1,1,107246,92754
3:1:3,0,-1,107247,92753
5:3:4,0,-1,107248,92752
2:1:1,0,-1,107249,92751
3:5:4,0,-1,107250,92750
2:4:3,0,-1,107251,92749
5:5:2,0,-1,107252,92748
1:6:2,1,1,107251,92749
4:3:4,0,-1,107252,92748
2:1:2,0,-1,107253,92747
1:5:4,0,-1,107254,92746
1:4:3,0,-1,107255,92745
6:1:3,1,1,107254,92746
6:6:4,2,2,107252,92748
3:4:5,0,-1,107253,92747
2:2:1,0,-1,107254,92746
4:1:6,1,1,107253,92747
5:1:2,0,-1,107254,92746
5:4:6,1,1,107253,92747
6:5:3,1,1,107252,92748
6:3:6,2,2,107250,92750
6:5:6,2,2,107248,92752
2:4:2,0,-1,107249,92751
1:5:4,0,-1,107250,92750
5:6:4,1,1,107249,92751
5:1:2,0,-1,107250,92750
2:3:5,0,-1,107251,92749
6:2:3,1,1,107250,92750
6:6:5,2,2,107248,92752
2:1:1,0,-1,107249,92751
6:3:3,1,1,107248,92752
4:2:6,1,1,107247,92753
4:2:5,0,-1,107248,92752
6:5:1,1,1,107247,92753
6:4:1,1,1,107246,92754
2:2:4,0,-1,107247,92753
2:4:5,0,-1,107248,92752
3:2:5,0,-1,107249,92751
4:5:4,0,-1,107250,92750
2:4:1,0,-1,107251,92749
1:5:3,0,-1,107252,92748
5:6:3,1,1,107251,92749
3:6:1,1,1,107250,92750
3:1:2,0,-1,107251,92749
5:6:4,1,1,107250,92750
2:2:3,0,-1,107251,92749
3:5:2,0,-1,107252,92748
2:1:6,1,1,107251,92749
2:1:6,1,1,107250,92750
2:5:5,0,-1,107251,92749
4:2:5,0,-1,107252,92748
6:6:5,2,2,107250,92750
4:2:4,0,-1,107251,92749
1:6:5,1,1,107250,92750
1:2:6,1,1,107249,92751
5:6:4,1,1,107248,92752
6:4:4,1,1,107247,92753
6:2:1,1,1,107246,92754
2:4:5,0,-1,107247,92753
3:1:2,0,-1,107248,92752
4:6:6,2,2,107246,92754
2:4:4,0,-1,107247,92753
6:5:2,1,1,107246,92754
4:4:1,0,-1,107247,92753
2:1:1,0,-1,107248,92752
4:1:2,0,-1,107249,92751
2:6:6,2,2,107247,92753
1:6:5,1,1,107246,92754
2:1:2,0,-1,107247,92753
5:1:4,0,-1,107248,92752
5:4:1,0,-1,107249,92751
5:5:2,0,-1,107250,92750
4:6:3,1,1,107249,92751
6:3:3,1,1,107248,92752
5:6:5,1,1,107247,92753
1:2:5,0,-1,107248,92752
4:3:6,1,1,107247,92753
3:1:1,0,-1,107248,92752
3:1:1,0,-1,107249,92751
3:1:4,0,-1,107250,92750
5:3:5,0,-1,107251,92749
3:4:4,0,-1,107252,92748
6:2:5,1,1,107251,92749
1:5:1,0,-1,107252,92748
3:3:5,0,-1,107253,92747
3:3:4,0,-1,107254,92746
4:4:6,1,1,107253,92747
1:1:6,1,1,107252,92748
2:1:1,0,-1,107253,92747
5:3:1,0,-1,107254,92746
5:2:6,1,1,107253,92747
2:5:6,1,1,107252,92748
6:1:5,1,1,107251,92749
5:6:4,1,1,107250,92750
4:2:3,0,-1,107251,92749
5:4:4,0,-1,107252,92748
5:1:5,0,-1,107253,92747
5:5:3,0,-1,107254,92746
6:5:6,2,2,107252,92748
2:4:5,0,-1,107253,92747
1:1:4,0,-1,107254,92746
6:1:1,1,1,107253,92747
1:3:4,0,-1,107254,92746
3:1:1,0,-1,107255,92745
6:1:4,1,1,107254,92746
2:1:2,0,-1,107255,92745
2:1:3,0,-1,107256,92744
3:5:3,0,-1,107257,92743
5:1:5,0,-1,107258,92742
6:6:5,2,2,107256,92744
5:1:2,0,-1,107257,92743
4:2:3,0,-1,107258,92742
6:4:3,1,1,107257,92743
1:1:2,0,-1,107258,92742
1:6:5,1,1,107257,92743
3:5:5,0,-1,107258,92742
2:6:1,1,1,107257,92743
5:4:5,0,-1,107258,92742
2:2:5,0,-1,107259,92741
5:3:4,0,-1,107260,92740
2:6:5,1,1,107259,92741
5:5:5,0,-1,107260,92740
2:4:6,1,1,107259,92741
1:2:3,0,-1,107260,92740
2:5:3,0,-1,107261,92739
4:4:6,1,1,107260,92740
2:5:1,0,-1,107261,92739
3:3:5,0,-1,107262,92738
4:2:1,0,-1,107263,92737
2:1:1,0,-1,107264,92736
5:3:1,0,-1,107265,92735
2:5:3,0,-1,107266,92734
6:4:5,1,1,107265,92735
3:4:4,0,-1,107266,92734
6:5:4,1,1,107265,92735
3:2:2,0,-1,107266,92734
6:3:2,1,1,107265,92735
1:1:1,0,-1,107266,92734
5:4:6,1,1,107265,92735
4:3:2,0,-1,107266,92734
2:4:6,1,1,107265,92735
2:6:4,1,1,107264,92736
3:6:2,1,1,107263,92737
1:1:6,1,1,107262,92738
1:5:1,0,-1,107263,92737
6:5:6,2,2,107261,92739
3:6:4,1,1,107260,92740
3:6:4,1,1,107259,92741
1:1:2,0,-1,107260,92740
2:2:2,0,-1,107261,92739
4:4:1,0,-1,107262,92738
4:6:5,1,1,107261,92739
5:5:1,0,-1,107262,92738
5:1:3,0,-1,107263,92737
6:4:2,1,1,107262,92738
3:5:6,1,1,107261,92739
6:2:3,1,1,107260,92740
2:4:4,0,-1,107261,92739
2:3:6,1,1,107260,92740
6:1:4,1,1,107259,92741
1:2:3,0,-1,107260,92740
4:4:2,0,-1,107261,92739
2:1:3,0,-1,107262,92738
6:5:1,1,1,107261,92739
3:2:3,0,-1,107262,92738
3:4:4,0,-1,107263,92737
3:2:4,0,-1,107264,92736
4:3:5,0,-1,107265,92735
1:5:2,0,-1,107266,92734
4:2:1,0,-1,107267,92733
5:4:5,0,-1,107268,92732
4:2:2,0,-1,107269,92731
5:6:1,1,1,107268,92732
2:2:6,1,1,107267,92733
6:4:5,1,1,107266,92734
2:1:2,0,-1,107267,92733
1:1:1,0,-1,107268,92732
3:1:1,0,-1,107269,92731
2:5:6,1,1,107268,92732
4:5:5,0,-1,107269,92731
1:3:6,1,1,107268,92732
6:1:6,2,2,107266,92734
6:3:3,1,1,107265,92735
1:1:3,0,-1,107266,92734
1:3:5,0,-1,107267,92733
3:4:6,1,1,107266,92734
5:3:3,0,-1,107267,92733
6:6:3,2,2,107265,92735
4:5:5,0,-1,107266,92734
3:5:1,0,-1,107267,92733
5:1:1,0,-1,107268,92732
5:3:6,1,1,107267,92733
4:5:5,0,-1,107268,92732
2:5:5,0,-1,107269,92731
6:1:4,1,1,107268,92732
5:2:4,0,-1,107269,92731
2:6:5,1,1,107268,92732
5:4:4,0,-1,107269,92731
5:2:4,0,-1,107270,92730
1:5:4,0,-1,107271,92729
6:4:1,1,1,107270,92730
5:6:3,1,1,107269,92731
3:1:6,1,1,107268,92732
4:5:2,0,-1,107269,92731
6:4:6,2,2,107267,92733
2:2:2,0,-1,107268,92732
6:4:1,1,1,107267,92733
3:3:3,0,-1,107268,92732
4:2:3,0,-1,107269,92731
4:6:3,1,1,107268,92732
2:2:3,0,-1,107269,92731
5:1:1,0,-1,107270,92730
1:2:2,0,-1,107271,92729
1:3:5,0,-1,107272,92728
5:2:2,0,-1,107273,92727
4:6:2,1,1,107272,92728
6:6:4,2,2,107270,92730
1:6:6,2,2,107268,92732
5:1:1,0,-1,107269,92731
2:1:5,0,-1,107270,92730
1:6:1,1,1,107269,92731
5:6:6,2,2,107267,92733
5:4:3,0,-1,107268,92732
1:4:4,0,-1,107269,92731
1:6:3,1,1,107268,92732
6:1:4,1,1,107267,92733
1:5:1,0,-1,107268,92732
4:1:4,0,-1,107269,92731
4:1:1,0,-1,107270,92730
2:6:4,1,1,107269,92731
4:3:2,0,-1,107270,92730
2:5:3,0,-1,107271,92729
4:5:3,0,-1,107272,92728
6:3:2,1,1,107271,92729
4:5:3,0,-1,107272,92728
3:6:2,1,1,107271,92729
2:2:1,0,-1,107272,92728
1:1:2,0,-1,107273,92727
5:2:5,0,-1,107274,92726
1:2:4,0,-1,107275,92725
2:6:1,1,1,107274,92726
4:6:2,1,1,107273,92727
6:4:2,1,1,107272,92728
5:6:5,1,1,107271,92729
3:5:3,0,-1,107272,92728
2:5:1,0,-1,107273,92727
4:5:3,0,-1,107274,92726
3:4:4,0,-1,107275,92725
6:5:3,1,1,107274,92726
5:5:6,1,1,107273,92727
4:6:1,1,1,107272,92728
4:5:3,0,-1,107273,92727
5:1:2,0,-1,107274,92726
1:2:3,0,-1,107275,92725
3:3:6,1,1,107274,92726
6:6:6,3,3,107271,92729
4:2:2,0,-1,107272,92728
1:2:2,0,-1,107273,92727
5:3:1,0,-1,107274,92726
4:5:2,0,-1,107275,92725
6:6:2,2,2,107273,92727
5:4:4,0,-1,107274,92726
1:6:3,1,1,107273,92727
4:4:1,0,-1,107274,92726
5:6:4,1,1,107273,92727
6:2:2,1,1,107272,92728
1:6:2,1,1,107271,92729
3:4:6,1,1,107270,92730
1:1:1,0,-1,107271,92729
6:5:2,1,1,107270,92730
4:1:2,0,-1,107271,92729
5:4:6,1,1,107270,92730
2:1:6,1,1,107269,92731
4:3:2,0,-1,107270,92730
4:4:3,0,-1,107271,92729
5:2:4,0,-1,107272,92728
2:2:5,0,-1,107273,92727
4:4:1,0,-1,107274,92726
5:5:5,0,-1,107275,92725
4:4:5,0,-1,107276,92724
3:2:2,0,-1,107277,92723
5:2:3,0,-1,107278,92722
3:5:3,0,-1,107279,92721
6:4:2,1,1,107278,92722
1:5:6,1,1,107277,92723
3:2:5,0,-1,107278,92722
4:1:1,0,-1,107279,92721
3:1:3,0,-1,107280,92720
1:3:6,1,1,107279,92721
1:5:2,0,-1,107280,92720
3:2:4,0,-1,107281,92719
5:1:4,0,-1,107282,92718
5:5:3,0,-1,107283,92717
6:3:6,2,2,107281,92719
5:6:4,1,1,107280,92720
3:5:6,1,1,107279,92721
3:2:6,1,1,107278,92722
1:1:5,0,-1,107279,92721
4:5:3,0,-1,107280,92720
5:3:3,0,-1,107281,92719
2:3:4,0,-1,107282,92718
6:2:5,1,1,107281,92719
3:3:3,0,-1,107282,92718
4:3:4,0,-1,107283,92717
2:1:4,0,-1,107284,92716
4:4:6,1,1,107283,92717
1:1:4,0,-1,107284,92716
6:6:4,2,2,107282,92718
6:5:6,2,2,107280,92720
2:4:5,0,-1,107281,92719
2:4:2,0,-1,107282,92718
1:4:5,0,-1,107283,92717
1:4:6,1,1,107282,92718
1:6:3,1,1,107281,92719
2:5:6,1,1,107280,92720
4:6:3,1,1,107279,92721
4:4:2,0,-1,107280,92720
6:1:4,1,1,107279,92721
6:4:1,1,1,107278,92722
5:1:4,0,-1,107279,92721
6:1:1,1,1,107278,92722
5:6:5,1,1,107277,92723
4:3:2,0,-1,107278,92722
1:4:4,0,-1,107279,92721
3:3:2,0,-1,107280,92720
5:5:1,0,-1,107281,92719
2:4:4,0,-1,107282,92718
1:3:3,0,-1,107283,92717
1:6:6,2,2,107281,92719
6:4:5,1,1,107280,92720
5:2:6,1,1,107279,92721
1:5:3,0,-1,107280,92720
6:6:3,2,2,107278,92722
5:6:3,1,1,107277,92723
3:3:4,0,-1,107278,92722
4:3:6,1,1,107277,92723
2:5:1,0,-1,107278,92722
4:4:6,1,1,107277,92723
2:1:4,0,-1,107278,92722
3:6:6,2,2,107276,92724
3:5:3,0,-1,107277,92723
5:5:2,0,-1,107278,92722
4:6:4,1,1,107277,92723
3:5:4,0,-1,107278,92722
6:4:1,1,1,107277,92723
6:1:2,1,1,107276,92724
1:2:6,1,1,107275,92725
1:5:4,0,-1,107276,92724
3:3:3,0,-1,107277,92723
1:4:4,0,-1,107278,92722
4:4:4,0,-1,107279,92721
6:4:1,1,1,107278,92722
3:2:2,0,-1,107279,92721
3:1:1,0,-1,107280,92720
4:2:5,0,-1,107281,92719
5:5:1,0,-1,107282,92718
2:5:1,0,-1,107283,92717
3:6:5,1,1,107282,92718
3:3:1,0,-1,107283,92717
5:6:2,1,1,107282,92718
5:6:5,1,1,107281,92719
5:6:3,1,1,107280,92720
1:6:4,1,1,107279,92721
1:4:5,0,-1,107280,92720
4:2:3,0,-1,107281,92719
2:4:2,0,-1,107282,92718
6:5:5,1,1,107281,92719
4:2:3,0,-1,107282,92718
2:3:4,0,-1,107283,92717
6:4:3,1,1,107282,92718
1:5:2,0,-1,107283,92717
1:3:5,0,-1,107284,92716
4:2:6,1,1,107283,92717
6:4:4,1,1,107282,92718
6:3:6,2,2,107280,92720
3:3:2,0,-1,107281,92719
3:6:3,1,1,107280,92720
1:2:3,0,-1,107281,92719
5:4:2,0,-1,107282,92718
1:1:6,1,1,107281,92719
4:4:6,1,1,107280,92720
5:5:1,0,-1,107281,92719
2:6:1,1,1,107280,92720
5:2:6,1,1,107279,92721
3:5:4,0,-1,107280,92720
1:6:5,1,1,107279,92721
3:1:6,1,1,107278,92722
2:6:6,2,2,107276,92724
6:1:4,1,1,107275,92725
3:3:2,0,-1,107276,92724
3:1:5,0,-1,107277,92723
4:2:1,0,-1,107278,92722
6:4:3,1,1,107277,92723
5:1:1,0,-1,107278,92722
6:1:2,1,1,107277,92723
6:3:6,2,2,107275,92725
6:6:3,2,2,107273,92727
2:5:1,0,-1,107274,92726
6:4:1,1,1,107273,92727
5:6:5,1,1,107272,92728
3:6:6,2,2,107270,92730
4:3:2,0,-1,107271,92729
4:3:3,0,-1,107272,92728
5:4:6,1,1,107271,92729
6:1:1,1,1,107270,92730
4:2:4,0,-1,107271,92729
5:5:1,0,-1,107272,92728
5:4:5,0,-1,107273,92727
1:2:2,0,-1,107274,92726
2:5:5,0,-1,107275,92725
5:1:4,0,-1,107276,92724
4:2:5,0,-1,107277,92723
2:4:2,0,-1,107278,92722
5:6:2,1,1,107277,92723
6:1:2,1,1,107276,92724
6:4:3,1,1,107275,92725
6:2:5,1,1,107274,92726
5:1:1,0,-1,107275,92725
4:4:3,0,-1,107276,92724
6:6:1,2,2,107274,92726
5:5:2,0,-1,107275,92725
4:2:3,0,-1,107276,92724
4:2:5,0,-1,107277,92723
2:4:2,0,-1,107278,92722
2:4:4,0,-1,107279,92721
4:6:2,1,1,107278,92722
1:6:4,1,1,107277,92723
1:2:2,0,-1,107278,92722
6:3:4,1,1,107277,92723
6:6:6,3,3,107274,92726
4:6:4,1,1,107273,92727
5:4:4,0,-1,107274,92726
1:5:3,0,-1,107275,92725
6:1:2,1,1,107274,92726
1:5:5,0,-1,107275,92725
3:4:2,0,-1,107276,92724
4:2:5,0,-1,107277,92723
6:3:1,1,1,107276,92724
2:4:5,0,-1,107277,92723
1:5:3,0,-1,107278,92722
5:4:4,0,-1,107279,92721
2:3:5,0,-1,107280,92720
2:2:2,0,-1,107281,92719
5:1:4,0,-1,107282,92718
3:1:5,0,-1,107283,92717
5:6:5,1,1,107282,92718
3:1:5,0,-1,107283,92717
1:1:2,0,-1,107284,92716
1:2:3,0,-1,107285,92715
5:5:6,1,1,107284,92716
3:5:2,0,-1,107285,92715
4:1:2,0,-1,107286,92714
3:3:4,0,-1,107287,92713
4:3:4,0,-1,107288,92712
3:1:6,1,1,107287,92713
5:4:6,1,1,107286,92714
3:4:3,0,-1,107287,92713
4:3:3,0,-1,107288,92712
4:6:6,2,2,107286,92714
3:3:6,1,1,107285,92715
4:6:6,2,2,107283,92717
4:1:3,0,-1,107284,92716
6:4:4,1,1,107283,92717
